case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,band,frequency_hz,antenna_resistance_ohm,antenna_reactance_ohm,antenna_raw_swr_50ohm,nec_radiation_efficiency,cache_hit,device,device_label,atu_profile,raw_swr_at_tuner,coax_efficiency,coax_loss_db,transformer_loss_db,choke_loss_db,tuned_input_swr,match_success_swr_2p5,atu_topology,atu_inductance_uH,atu_capacitance_pF,atu_dissipation_loss_db,atu_residual_mismatch_efficiency,atu_transducer_efficiency,atu_total_loss_db,pa_forward_radiating_efficiency,pa_forward_total_loss_db
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,17m,18080000,3050.4,267.52,61.47735508066265,0.9242,True,kx2,KX2 / KXAT2,kxat2,4.4441025189476795,0.6310721508426873,1.9992098477881717,0.25,0.1,1.0877213339076905,True,load_shunt,0.813,57.0,0.12908509473890867,0.9982345094565775,0.9690006538285265,0.1367592991102479,0.5213976260751784,2.828309505071558
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,17m,18080000,3050.4,267.52,61.47735508066265,0.9242,True,kx3,KX3 / KXAT3,kxat3,4.4441025189476795,0.6310721508426873,1.9992098477881717,0.25,0.1,1.0908874761418847,True,load_shunt,0.8099999999999999,57.0,0.13070144886544707,0.9981105005725194,0.9685197465339666,0.13891520300250443,0.5211388605926629,2.8304654089638137
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,17m,18080000,3050.4,267.52,61.47735508066265,0.9242,True,kh1,KH1 / KHATU1,khatu1,4.4441025189476795,0.6310721508426873,1.9992098477881717,0.25,0.1,1.2777889840179348,True,load_shunt,0.7,60.0,0.11573283301649863,0.9851268464275755,0.959221426522092,0.18081128787042755,0.5161356421102772,2.872361493831737
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,17m,18080000,3050.4,267.52,61.47735508066265,0.9242,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,4.4441025189476795,0.6310721508426873,1.9992098477881717,0.25,0.1,1.4842743274235863,True,load_shunt,0.75,47.0,0.09256519778861677,0.9619999830330545,0.941712954167712,0.2608145540076899,0.5067147238831238,2.952364759969
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,15m,21050000,290.97,369.13,15.291548261896587,0.9395,True,kx2,KX2 / KXAT2,kxat2,2.3739054462439912,0.7684199648277913,1.1440135997132463,0.25,0.1,1.0043348296961683,True,load_shunt,0.438,92.0,0.0966405228440643,0.999995322610536,0.9779888790481404,0.09666083653591084,0.651372382228626,1.8617065918837128
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,15m,21050000,290.97,369.13,15.291548261896587,0.9395,True,kx3,KX3 / KXAT3,kxat3,2.3739054462439912,0.7684199648277913,1.1440135997132463,0.25,0.1,1.0170649049775045,True,load_shunt,0.43,92.0,0.09749965018338944,0.9999284239047282,0.9777300175178764,0.09781051234079888,0.6511999720353736,1.8628562676886007
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,15m,21050000,290.97,369.13,15.291548261896587,0.9395,True,kh1,KH1 / KHATU1,khatu1,2.3739054462439912,0.7684199648277913,1.1440135997132463,0.25,0.1,1.6372491982851343,True,load_shunt,0.35,60.0,0.04654508645324841,0.9416129870452707,0.931575227359858,0.30782068832035225,0.6204593815638832,2.072866443668154
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,15m,21050000,290.97,369.13,15.291548261896587,0.9395,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,2.3739054462439912,0.7684199648277913,1.1440135997132463,0.25,0.1,2.3739054462439912,True,bypass,0.0,0.0,0.0,0.8341758134355484,0.8341758134355484,0.7874240648701893,0.5555882059966336,2.5524698202179916
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,12m,24910000,2899.1,-2718.6,108.97683160213136,0.9128000000000001,True,kx2,KX2 / KXAT2,kxat2,5.678723526634476,0.45481270233277343,3.4216741452960853,0.25,0.1,1.1170803228626158,True,source_shunt,0.188,245.99999999999997,0.3063694634746552,0.9969416079825006,0.929036497185762,0.31967224418593443,0.3558287151603039,4.487590075380438
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,12m,24910000,2899.1,-2718.6,108.97683160213136,0.9128000000000001,True,kx3,KX3 / KXAT3,kxat3,5.678723526634476,0.45481270233277343,3.4216741452960853,0.25,0.1,1.029439568802439,True,source_shunt,0.17999999999999997,256.0,0.3088204891420659,0.9997895685528616,0.9311648040457303,0.309734477474494,0.3566438744115749,4.477652308668997
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,10m,28050000,1097.7,-1707.9,75.13231645772235,0.9087000000000001,True,kx2,KX2 / KXAT2,kxat2,4.663741030985071,0.5220441032223773,2.8229280547088593,0.25,0.1,1.0474589629257052,True,load_shunt,0.125,213.0,0.056076618188732226,0.9994627133180622,0.9866404914865174,0.0584106516791074,0.43180399634745736,3.6471334258627848
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,10m,28050000,1097.7,-1707.9,75.13231645772235,0.9087000000000001,True,kx3,KX3 / KXAT3,kxat3,4.663741030985071,0.5220441032223773,2.8229280547088593,0.25,0.1,1.0607111426865554,True,load_shunt,0.12,213.0,0.057116309567816076,0.9991320342756738,0.9860779616226469,0.060887473670825566,0.43155780470482763,3.6496102478545027
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,6m,50100000,1475.3,-1636.5,65.83097429451826,0.9248999999999999,True,kx3,KX3 / KXAT3,kxat3,3.791925285616168,0.4800114227740536,3.18748427647928,0.25,0.1,1.121933564438482,True,load_shunt,0.25,49.0,0.1420653562038088,0.9966979551012218,0.9646217090732859,0.1564296838900326,0.39509668281278887,4.032966165907606
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,160m,1850000,6.5953,-2334.9,16539.964787147575,0.7529,True,kx3,KX3 / KXAT3,kxat3,37.60762069868249,0.01972590912272364,17.049629720027617,0.25,0.1,2.0414425092193533,True,source_shunt,9.37,2683.0,1.2707446127443254,0.8827503978154203,0.6588149726708561,1.812365393225004,0.009026882424948854,20.44462214184598
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,80m,3550000,15.822,-998.73,1264.3298228757162,0.8309000000000001,True,kx2,KX2 / KXAT2,kxat2,23.79615244537031,0.14092421503223893,8.51014375582577,0.25,0.1,4.221727506280204,False,source_shunt,2.3129999999999997,1323.0,1.3073349024112624,0.6193295190342961,0.4583405589017812,3.3881171000842714,0.04951339130881645,13.05277326622156
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,80m,3550000,15.822,-998.73,1264.3298228757162,0.8309000000000001,True,kx3,KX3 / KXAT3,kxat3,23.79615244537031,0.14092421503223893,8.51014375582577,0.25,0.1,1.3824376859081018,True,source_shunt,1.9300000000000002,2683.0,1.1949984338459063,0.9742321453030474,0.7398822555756878,1.308373881371247,0.07992764098937001,10.973030047508537
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,60m,5357000,44.712,-341.39,54.126405317776445,0.8896999999999999,True,kx2,KX2 / KXAT2,kxat2,9.349513535513104,0.5838478429126871,2.3370031999952765,0.25,0.1,1.3962707883726835,True,source_shunt,0.063,1323.0,0.1908807043773491,0.972652833753895,0.9308287442960695,0.3113021402258732,0.44608031272665766,3.5058694345385
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,60m,5357000,44.712,-341.39,54.126405317776445,0.8896999999999999,True,kx3,KX3 / KXAT3,kxat3,9.349513535513104,0.5838478429126871,2.3370031999952765,0.25,0.1,1.043912908224295,True,load_shunt,0.0,1655.0000000000002,0.03911533726902526,0.9995384065608304,0.9905763443299573,0.041120474918969294,0.47471310718117293,3.235687769231596
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,40m,7050000,175.56,295.59,13.676570303200252,0.9212,True,kx2,KX2 / KXAT2,kxat2,3.224348606190696,0.8249850905999316,0.835539000909084,0.25,0.1,1.0526380360975613,True,load_shunt,1.5,82.0,0.10407502765117961,0.9993423806090314,0.9756786523356583,0.10693197187203565,0.6840799032666472,1.6489316798591842
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,40m,7050000,175.56,295.59,13.676570303200252,0.9212,True,kx3,KX3 / KXAT3,kxat3,3.224348606190696,0.8249850905999316,0.835539000909084,0.25,0.1,1.0526321943005998,True,load_shunt,1.5,82.0,0.10624488155464344,0.999342522824477,0.975191437156672,0.10910120773527524,0.6837383009248177,1.6511009157224237
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,40m,7050000,175.56,295.59,13.676570303200252,0.9212,True,kh1,KH1 / KHATU1,khatu1,3.224348606190696,0.8249850905999316,0.835539000909084,0.25,0.1,1.2401898352476926,True,load_shunt,1.4,60.0,0.080170671363565,0.9885041892950996,0.9704238175245933,0.13038552936448367,0.6803955683879142,1.6723852373516321
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,40m,7050000,175.56,295.59,13.676570303200252,0.9212,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,3.224348606190696,0.8249850905999316,0.835539000909084,0.25,0.1,1.1136648048228521,True,load_shunt,1.5,100.0,0.10879948909759692,0.9971081231861962,0.9724388598246649,0.12137694552878683,0.6818083798073413,1.6633766535159358
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,30m,10120000,372.54,-1196.7,84.45570344723883,0.9278,True,kx2,KX2 / KXAT2,kxat2,6.4352818954000846,0.6045616603664864,2.1855939804346876,0.25,0.1,1.057120723993767,True,load_shunt,0.75,604.0,0.09239808820271299,0.9992289760865538,0.9781944864107547,0.09574789406919117,0.5061977153859861,2.956798192676471
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,30m,10120000,372.54,-1196.7,84.45570344723883,0.9278,True,kx3,KX3 / KXAT3,kxat3,6.4352818954000846,0.6045616603664864,2.1855939804346876,0.25,0.1,1.0572687736810522,True,load_shunt,0.75,604.0,0.0945324144357006,0.9992250856583713,0.9777100673301068,0.09789912928722126,0.505947037391661,2.9589494278945008
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,30m,10120000,372.54,-1196.7,84.45570344723883,0.9278,True,kh1,KH1 / KHATU1,khatu1,6.4352818954000846,0.6045616603664864,2.1855939804346876,0.25,0.1,2.0386746626166348,True,load_shunt,0.0,420.0,0.01562603446607449,0.8831602373690071,0.879988312392643,0.555230959147056,0.4553778205538533,3.416281257754336
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,30m,10120000,372.54,-1196.7,84.45570344723883,0.9278,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,6.4352818954000846,0.6045616603664864,2.1855939804346876,0.25,0.1,2.1859570854408292,True,load_shunt,0.0,367.0,0.015665525154665585,0.8614335454325239,0.8583318483183474,0.663447727223033,0.4441709973811209,3.5244980258303125
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,20m,14050000,59.508,111.29,6.0270870633759825,0.8536,True,kx2,KX2 / KXAT2,kxat2,5.141730484709479,0.6256183255747,2.036905384338127,0.25,0.1,1.1255084591529312,True,source_shunt,0.438,422.0,0.29801580045542114,0.9965132539285908,0.9304252745473444,0.31318500722260656,0.45840080039120773,3.387546327396599
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,20m,14050000,59.508,111.29,6.0270870633759825,0.8536,True,kx3,KX3 / KXAT3,kxat3,5.141730484709479,0.6256183255747,2.036905384338127,0.25,0.1,1.1873759368777836,True,source_shunt,0.43,430.0,0.3030891740879324,0.9926619481803824,0.9257473060866104,0.3350754306833575,0.4560960645405522,3.40943675085735
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,20m,14050000,59.508,111.29,6.0270870633759825,0.8536,True,kh1,KH1 / KHATU1,khatu1,5.141730484709479,0.6256183255747,2.036905384338127,0.25,0.1,2.1362435929318475,True,source_shunt,0.35,420.0,0.22542452606042152,0.8687427441220112,0.8248001622558301,0.8365126228951958,0.40636154765336996,3.910873943069188
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,20m,14050000,59.508,111.29,6.0270870633759825,0.8536,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,5.141730484709479,0.6256183255747,2.036905384338127,0.25,0.1,3.874438117291684,False,source_shunt,0.75,220.0,0.42036893326617003,0.6522582749891942,0.592083153399321,2.276172957661667,0.29170681283184374,5.350534277835659
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,17m,18080000,3004.3,143.69,60.2234864257399,0.9244,True,kx2,KX2 / KXAT2,kxat2,4.386162298257868,0.6355721582883079,1.9683513564116746,0.25,0.1,1.0684296067944212,True,load_shunt,0.813,57.0,0.1306365743781695,0.9989055231045052,0.9693056785003302,0.13539243020317424,0.5253945435602815,2.7951444185441314
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,17m,18080000,3004.3,143.69,60.2234864257399,0.9244,True,kx3,KX3 / KXAT3,kxat3,4.386162298257868,0.6355721582883079,1.9683513564116746,0.25,0.1,1.0697852986853997,True,load_shunt,0.8099999999999999,57.0,0.13227328172671485,0.9988632177403435,0.9688994128796621,0.13721307261724983,0.5251743346570742,2.796965060958207
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,17m,18080000,3004.3,143.69,60.2234864257399,0.9244,True,kh1,KH1 / KHATU1,khatu1,4.386162298257868,0.6355721582883079,1.9683513564116746,0.25,0.1,1.2486632988454114,True,load_shunt,0.7,60.0,0.11700269285506555,0.9877714625395088,0.9615153140305848,0.17043794372963816,0.5211719179473967,2.830189932070595
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,17m,18080000,3004.3,143.69,60.2234864257399,0.9244,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,4.386162298257868,0.6355721582883079,1.9683513564116746,0.25,0.1,1.4448160707439741,True,load_shunt,0.75,47.0,0.09394547477923534,0.9668969084173625,0.9462058398623321,0.24014375868769006,0.5128736954452634,2.8998957470286473
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,15m,21050000,216.33,259.95,10.711679916075942,0.9148999999999999,True,kx2,KX2 / KXAT2,kxat2,2.3891160990023796,0.767312438718156,1.1502776149837968,0.25,0.1,1.0966675316144194,True,load_shunt,0.375,121.0,0.0891307305895696,0.9978742992858104,0.9776035371427707,0.09837235744311527,0.6331529436771486,1.984913696478901
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,15m,21050000,216.33,259.95,10.711679916075942,0.9148999999999999,True,kx3,KX3 / KXAT3,kxat3,2.3891160990023796,0.767312438718156,1.1502776149837968,0.25,0.1,1.1107788327064487,True,load_shunt,0.36999999999999994,121.0,0.09051816002623357,0.9972455930308833,0.976675536519051,0.10249690225156513,0.632551916466916,1.9890382412873517
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,15m,21050000,216.33,259.95,10.711679916075942,0.9148999999999999,True,kh1,KH1 / KHATU1,khatu1,2.3891160990023796,0.767312438718156,1.1502776149837968,0.25,0.1,1.169254150628304,True,load_shunt,0.35,120.0,0.07842521460888166,0.9939122363767287,0.9761251799825758,0.10494484085768141,0.632195473545116,1.9914861798934673
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,15m,21050000,216.33,259.95,10.711679916075942,0.9148999999999999,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,2.3891160990023796,0.767312438718156,1.1502776149837968,0.25,0.1,2.1815379047495034,True,load_shunt,0.0,47.0,0.007734580754624468,0.8620819481563942,0.8605479870565261,0.652249069369176,0.5573409572276459,2.538790408404962
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,12m,24910000,6158.8,-2584.2,144.8635492481351,0.8099,True,kx2,KX2 / KXAT2,kxat2,6.388275274713056,0.38839832915748,4.1072264704221855,0.25,0.1,1.0652383040641022,True,source_shunt,0.188,285.0,0.33504019243814953,0.9990021506413566,0.9248310536925842,0.3393759607221872,0.2683929821457511,5.712288441484308
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,12m,24910000,6158.8,-2584.2,144.8635492481351,0.8099,True,kx3,KX3 / KXAT3,kxat3,6.388275274713056,0.38839832915748,4.1072264704221855,0.25,0.1,1.1856951497615815,True,source_shunt,0.17999999999999997,295.0,0.3377205825778683,0.9927819158023335,0.918505580654901,0.3691820066436114,0.26655728192213957,5.7420944874057325
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,10m,28050000,1063.6,-1686.3,74.77701144910365,0.9056000000000001,True,kx2,KX2 / KXAT2,kxat2,4.65616241923269,0.5227831046422449,2.816784564381069,0.25,0.1,1.0596194041394023,True,load_shunt,0.125,213.0,0.05639840352866466,0.999162082399519,0.9862706381372757,0.06003895888624866,0.4307785414933593,3.657459384825355
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,10m,28050000,1063.6,-1686.3,74.77701144910365,0.9056000000000001,True,kx3,KX3 / KXAT3,kxat3,4.65616241923269,0.5227831046422449,2.816784564381069,0.25,0.1,1.0758411394462206,True,load_shunt,0.12,213.0,0.05744244186244951,0.9986651837986651,0.985543198854674,0.06324334740162692,0.43046081406534226,3.6606637733407332
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,6m,50100000,3053.1,-2110.8,90.25387215895206,0.8358,True,kx3,KX3 / KXAT3,kxat3,4.3288930721395715,0.41075338827674845,3.86418845412497,0.25,0.1,1.2441118005953637,True,load_shunt,0.25,49.0,0.11205279414540781,0.988167171520707,0.9629974617645282,0.16374857572362625,0.30500619739053736,5.156913361772525
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,160m,1850000,9.5049,-2539.4,13574.351477903572,0.836,True,kx3,KX3 / KXAT3,kxat3,37.44131998817695,0.024060541624932232,16.18694600517714,0.25,0.1,1.9470452740745559,True,source_shunt,9.62,2683.0,1.2329390758397254,0.896731500461129,0.6751006379381986,1.7063148162322452,0.012527955304413928,19.021198047019222
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,80m,3550000,21.998,-1091.3,1085.4792151275958,0.8824,True,kx2,KX2 / KXAT2,kxat2,23.152916482919405,0.164133254452224,7.848034191787352,0.25,0.1,3.9964297710176835,False,source_shunt,2.438,1323.0,1.2805912635007468,0.6403429051962004,0.47681891557105194,3.216465243139961,0.06371116638313509,11.957844440605971
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,80m,3550000,21.998,-1091.3,1085.4792151275958,0.8824,True,kx3,KX3 / KXAT3,kxat3,23.152916482919405,0.164133254452224,7.848034191787352,0.25,0.1,1.3459939291243859,True,source_shunt,2.0,2683.0,1.1530854783943885,0.9782488016163641,0.7501373272071268,1.2485922328994532,0.10023118316658283,9.989971430365465
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,60m,5357000,56.135,-387.46,55.48260511181565,0.9139,True,kx2,KX2 / KXAT2,kxat2,8.670409996486185,0.6136439740493642,2.120835261733285,0.25,0.1,1.302481776566839,True,source_shunt,0.188,1323.0,0.2251554397859987,0.9827413815698622,0.9330903540261255,0.30076300138789375,0.4827684175179512,3.1626114898545716
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,60m,5357000,56.135,-387.46,55.48260511181565,0.9139,True,kx3,KX3 / KXAT3,kxat3,8.670409996486185,0.6136439740493642,2.120835261733285,0.25,0.1,1.044086717187113,True,source_shunt,0.12,1573.0,0.2262043070302735,0.9995348244386304,0.9488061676144572,0.22822500885146282,0.490899568400938,3.0900734973181403
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,40m,7050000,194.54,275.64,11.874583808097418,0.9298000000000001,True,kx2,KX2 / KXAT2,kxat2,2.8776475192223163,0.8407560332606557,0.7533000750733889,0.25,0.1,1.0406095513507532,True,load_shunt,1.438,92.0,0.09692464628550979,0.9996039622789258,0.9775421765059229,0.09864495693083417,0.7050096128216801,1.5180496135335404
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,40m,7050000,194.54,275.64,11.874583808097418,0.9298000000000001,True,kx3,KX3 / KXAT3,kxat3,2.8776475192223163,0.8407560332606557,0.7533000750733889,0.25,0.1,1.043825141099581,True,load_shunt,1.43,92.0,0.09859201328497064,0.9995402103702336,0.9771046242916458,0.10058931347956332,0.7046940473917778,1.519993970082269
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,40m,7050000,194.54,275.64,11.874583808097418,0.9298000000000001,True,kh1,KH1 / KHATU1,khatu1,2.8776475192223163,0.8407560332606557,0.7533000750733889,0.25,0.1,1.1250060560143758,True,load_shunt,1.4,120.0,0.10385705792081804,0.9965394768225916,0.9729909519417423,0.118911983133993,0.7017272408228306,1.538316639736699
