case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,device,comparison_bands,likely_match_band_count,uncertain_match_band_count,unlikely_match_band_count,supported_comparison_band_count,geometric_mean_efficiency,worst_band_efficiency,median_atu_dissipation_loss_db
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5506643146081829,0.4589773557964549,0.11947636567002384
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5458113179132045,0.4544631873114214,0.12164646413570779
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5788238250491728,0.5073086444823113,0.1138724281875611
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.581753026829684,0.5038452682562248,0.1098436269889303
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5779278897670735,0.487911067619867,0.1083827783223065
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5471177218933689,0.5046583682780907,0.13781017306664556
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5536519441524914,0.5236880778465984,0.11602040845200069
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5548669866741522,0.5170461943994318,0.1185027888095705
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4969289919221487,0.426846297428357,0.13899498302937505
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.511903628878134,0.4506386651312224,0.1257615325266944
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.516706581140511,0.44048863067820115,0.12641516221671253
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.45547984019941956,0.3682442249035597,0.19368785414443782
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.48370222845399824,0.44008487777260724,0.20622115026089502
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az180,53.0,180.0,19.5,cfrp_5e4_3in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4868358798997795,0.42173631127254607,0.17687221108286938
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5082329656997864,0.3558287151603039,0.09781534601875372
sloper_20_to_40_feed20_end40_dedicated_vertical_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_vertical,dedicated_vertical_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.472987667123852,0.2681160805224427,0.10099422553207725
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az90,21.0,90.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.47473574584107636,0.2756549587971125,0.09727598544084828
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az135,21.0,135.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5321760891094298,0.4658219568192318,0.11751849681283275
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az180,21.0,180.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5366039330318108,0.4650148167836781,0.12159175769159095
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5111084791985998,0.3974442836548002,0.09888811489838249
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az135,25.0,135.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5351451622301027,0.41677725132829174,0.09879305132968809
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5384961690788613,0.4200027984199347,0.09935579116875189
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az90,29.0,90.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5480729471314896,0.44952866101126787,0.11675894390723102
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.54668545430787,0.4242239615331026,0.08861509219808777
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az180,29.0,180.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5446992621806073,0.40918730016187926,0.09236580720217295
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5384150226114537,0.4783148509019666,0.12152857068669468
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5397113764947944,0.46733185105639025,0.13102873832298506
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.542418724337125,0.4527945268936226,0.128872672119457
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5310854902048929,0.43943474122181564,0.12746600664586322
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5452479375248883,0.4547155000776581,0.11838421387375767
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5436839885508388,0.45194118385085824,0.11743872518156218
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5743220734604743,0.5085575578524602,0.1188109960068699
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5811800775018547,0.49901276988684146,0.10760105255805816
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5764108426518085,0.4882542762937093,0.11121536847446761
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5241247652775928,0.3865764871061535,0.0825010626788095
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5570701670629963,0.5171301414354014,0.12327503275499556
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.554578444615988,0.5120611380951001,0.1160810837664655
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.47154492113780466,0.2803066426963754,0.13779306711817077
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5138456154603656,0.456741353839999,0.12737379064175186
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5157693294884652,0.44055124713098176,0.1259988585496015
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.47004560397296813,0.4070703029983097,0.1923447010731111
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4839340065349031,0.43877391381031977,0.2062239867722521
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az180,53.0,180.0,19.5,cfrp_5e4_12in,kx2,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.48705101576682763,0.4208410532336358,0.1769964264306999
low_sloper_cp_sweep_feed3_end30_dedicated_angled_5ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_5ft_az90,5.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.3971619994620596,0.28339403304461847,0.20387152501362585
low_sloper_cp_sweep_feed3_end30_dedicated_angled_5ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_5ft_az135,5.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.40613333867877616,0.29073636148689846,0.2029388122060255
low_sloper_cp_sweep_feed3_end30_dedicated_angled_5ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_5ft_az180,5.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4092063211660928,0.29303777309731077,0.1910123339369305
low_sloper_cp_sweep_feed3_end30_dedicated_angled_9ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_9ft_az90,9.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5207657577179715,0.40924090719483286,0.12695068156192
low_sloper_cp_sweep_feed3_end30_dedicated_angled_9ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_9ft_az135,9.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5283324244323218,0.41584623289746653,0.12662506981018953
low_sloper_cp_sweep_feed3_end30_dedicated_angled_9ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_9ft_az180,9.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5308229085269978,0.41780251950694197,0.12656137181617114
low_sloper_cp_sweep_feed3_end30_dedicated_angled_13ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_13ft_az90,13.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5654138817771043,0.47630982399977917,0.12567698676310693
low_sloper_cp_sweep_feed3_end30_dedicated_angled_13ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_13ft_az135,13.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5709997304953391,0.48133427436160764,0.12277323738651841
low_sloper_cp_sweep_feed3_end30_dedicated_angled_13ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_13ft_az180,13.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5731318929659607,0.48280535665333774,0.12272187679169044
low_sloper_cp_sweep_feed3_end30_dedicated_angled_17ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_17ft_az90,17.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5513298236892076,0.4148717682072579,0.14134845694903722
low_sloper_cp_sweep_feed3_end30_dedicated_angled_17ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_17ft_az135,17.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.560250565825811,0.433412220764276,0.1406152474894981
low_sloper_cp_sweep_feed3_end30_dedicated_angled_17ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_17ft_az180,17.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5629270879103784,0.43664438205315204,0.14033733906290732
low_sloper_cp_sweep_feed3_end30_dedicated_angled_21ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_21ft_az90,21.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5694935840069545,0.46341833849200553,0.13301843452745407
low_sloper_cp_sweep_feed3_end30_dedicated_angled_21ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_21ft_az135,21.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.572503797712864,0.4679287026031655,0.131037087177986
low_sloper_cp_sweep_feed3_end30_dedicated_angled_21ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_21ft_az180,21.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.573250764824343,0.46756020859627023,0.13027469673876582
low_sloper_cp_sweep_feed3_end30_dedicated_angled_25ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5595108503819131,0.4299482866770479,0.1702225580476322
low_sloper_cp_sweep_feed3_end30_dedicated_angled_25ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_25ft_az135,25.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5647920514498187,0.45250372125192134,0.1523607780949197
low_sloper_cp_sweep_feed3_end30_dedicated_angled_25ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5657056775101301,0.4583756209985772,0.1496295950717947
low_sloper_cp_sweep_feed3_end30_dedicated_angled_29ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_29ft_az90,29.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5831053613433322,0.496079462074771,0.13976960714237074
low_sloper_cp_sweep_feed3_end30_dedicated_angled_29ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5843443114968748,0.49963405544745726,0.13186387196691107
low_sloper_cp_sweep_feed3_end30_dedicated_angled_29ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_29ft_az180,29.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5843194716154722,0.4971511796344307,0.1298729360965056
low_sloper_cp_sweep_feed3_end30_dedicated_angled_33ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5874721407548917,0.5318795933257524,0.12361123311152918
low_sloper_cp_sweep_feed3_end30_dedicated_angled_33ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5906946804190726,0.5464469726512503,0.12127790312761735
low_sloper_cp_sweep_feed3_end30_dedicated_angled_33ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5922419051125319,0.5533351462248945,0.12113592457532693
low_sloper_cp_sweep_feed3_end30_dedicated_angled_37ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5871266855670939,0.44325019811520944,0.1313403557362002
low_sloper_cp_sweep_feed3_end30_dedicated_angled_37ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5922987368355696,0.4634700708685064,0.13770669114885117
low_sloper_cp_sweep_feed3_end30_dedicated_angled_37ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5939941704478686,0.46758610703179115,0.1396400132473567
low_sloper_cp_sweep_feed3_end30_dedicated_angled_41ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.6206312040863857,0.505057513315212,0.12219409470583158
low_sloper_cp_sweep_feed3_end30_dedicated_angled_41ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.6227671847162256,0.5094260887403544,0.12267905169481827
low_sloper_cp_sweep_feed3_end30_dedicated_angled_41ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.6226797972161833,0.5072322062077621,0.12303674215940542
low_sloper_cp_sweep_feed3_end30_dedicated_angled_45ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.6001280133856821,0.5138668866264942,0.13073885172885655
low_sloper_cp_sweep_feed3_end30_dedicated_angled_45ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.6024521621354287,0.5376938029267988,0.13146895195239744
low_sloper_cp_sweep_feed3_end30_dedicated_angled_45ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.6025410159414875,0.5373677721331807,0.1315636926586665
low_sloper_cp_sweep_feed3_end30_dedicated_angled_49ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.558299438368115,0.4905568342362043,0.16636276743289682
low_sloper_cp_sweep_feed3_end30_dedicated_angled_49ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5664045897329019,0.5022740175643725,0.16102887037484195
low_sloper_cp_sweep_feed3_end30_dedicated_angled_49ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5686948177782302,0.5043707393286305,0.15983700786276175
low_sloper_cp_sweep_feed3_end30_dedicated_angled_53ft_az90_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5337400570309477,0.4559259162343747,0.20074328108429348
low_sloper_cp_sweep_feed3_end30_dedicated_angled_53ft_az135_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5459619342139298,0.47390677905151174,0.19340887353067343
low_sloper_cp_sweep_feed3_end30_dedicated_angled_53ft_az180_none,low_sloper_cp_sweep,3.0,30.0,dedicated_angled,dedicated_angled_53ft_az180,53.0,180.0,17.0,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5494034072833135,0.4822029321052365,0.19201169225792844
elevated_tree_feed20_end3_coax_return_19.5ft_vertical_none,elevated_tree,20.0,3.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5443850113724267,0.4331396264284499,0.1138786802495302
elevated_tree_feed20_end3_dedicated_vertical_19.5ft_vertical_none,elevated_tree,20.0,3.0,dedicated_vertical,dedicated_vertical_19.5ft_vertical,19.5,,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5207904371884214,0.4159525114366801,0.11670032204666747
elevated_tree_feed20_end3_dedicated_angled_21ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_21ft_az90,21.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.535299976716016,0.46349935368696676,0.12202228388550591
