geometry,radiator_ft,band,frequency_hz,resistance_ohm,reactance_ohm,nec_efficiency,center_height_ft,end_height_ft,included_angle_deg
pulaski_30_10,54.0,40m,7050000,22.755,-338.44,0.7308,30.0,10.0,84.41089280746459
pulaski_30_10,54.0,30m,10120000,72.341,208.43,0.8491,30.0,10.0,84.41089280746459
pulaski_30_10,54.0,20m,14050000,475.06,1325.5,0.9095,30.0,10.0,84.41089280746459
pulaski_30_10,54.0,17m,18080000,2625.0,-2758.3,0.9273,30.0,10.0,84.41089280746459
pulaski_30_10,54.0,15m,21050000,328.28,-1166.7,0.922,30.0,10.0,84.41089280746459
pulaski_30_10,54.0,12m,24910000,121.23,-356.39,0.8948999999999999,30.0,10.0,84.41089280746459
pulaski_30_10,54.0,10m,28050000,121.86,94.278,0.8744,30.0,10.0,84.41089280746459
pulaski_30_10,54.5,40m,7050000,23.6,-324.96,0.7362000000000001,30.0,10.0,85.56371773360648
pulaski_30_10,54.5,30m,10120000,76.109,227.31,0.8526,30.0,10.0,85.56371773360648
pulaski_30_10,54.5,20m,14050000,524.79,1390.4,0.9115000000000001,30.0,10.0,85.56371773360648
pulaski_30_10,54.5,17m,18080000,2227.7,-2676.8,0.9279000000000001,30.0,10.0,85.56371773360648
pulaski_30_10,54.5,15m,21050000,305.44,-1105.0,0.9212,30.0,10.0,85.56371773360648
pulaski_30_10,54.5,12m,24910000,118.96,-322.29,0.8925,30.0,10.0,85.56371773360648
pulaski_30_10,54.5,10m,28050000,126.56,134.76,0.8732,30.0,10.0,85.56371773360648
pulaski_30_10,55.0,40m,7050000,24.46,-311.61,0.7414000000000001,30.0,10.0,86.68351645444477
pulaski_30_10,55.0,30m,10120000,80.024,246.32,0.8559,30.0,10.0,86.68351645444477
pulaski_30_10,55.0,20m,14050000,580.55,1458.0,0.9131999999999999,30.0,10.0,86.68351645444477
pulaski_30_10,55.0,17m,18080000,1904.6,-2567.7,0.9284,30.0,10.0,86.68351645444477
pulaski_30_10,55.0,15m,21050000,285.02,-1047.2,0.9203,30.0,10.0,86.68351645444477
pulaski_30_10,55.0,12m,24910000,117.07,-288.53,0.8901,30.0,10.0,86.68351645444477
pulaski_30_10,55.0,10m,28050000,132.25,176.67,0.8723000000000001,30.0,10.0,86.68351645444477
pulaski_30_10,55.5,40m,7050000,25.335,-298.37,0.7464,30.0,10.0,87.7719668531322
pulaski_30_10,55.5,30m,10120000,84.095,265.48,0.8590000000000001,30.0,10.0,87.7719668531322
pulaski_30_10,55.5,20m,14050000,643.28,1528.4,0.9148999999999999,30.0,10.0,87.7719668531322
pulaski_30_10,55.5,17m,18080000,1641.6,-2447.0,0.9287000000000001,30.0,10.0,87.7719668531322
pulaski_30_10,55.5,15m,21050000,266.67,-992.78,0.9192,30.0,10.0,87.7719668531322
pulaski_30_10,55.5,12m,24910000,115.56,-254.99,0.8876000000000001,30.0,10.0,87.7719668531322
pulaski_30_10,55.5,10m,28050000,139.08,220.22,0.8715999999999999,30.0,10.0,87.7719668531322
pulaski_30_10,56.0,40m,7050000,26.226,-285.24,0.7511,30.0,10.0,88.83061719438594
pulaski_30_10,56.0,30m,10120000,88.329,284.81,0.8619,30.0,10.0,88.83061719438594
pulaski_30_10,56.0,20m,14050000,714.06,1601.4,0.9164,30.0,10.0,88.83061719438594
pulaski_30_10,56.0,17m,18080000,1426.2,-2323.8,0.9289000000000001,30.0,10.0,88.83061719438594
pulaski_30_10,56.0,15m,21050000,250.12,-941.36,0.9179,30.0,10.0,88.83061719438594
pulaski_30_10,56.0,12m,24910000,114.45,-221.59,0.8852,30.0,10.0,88.83061719438594
pulaski_30_10,56.0,10m,28050000,147.26,265.64,0.8714,30.0,10.0,88.83061719438594
pulaski_30_10,56.5,40m,7050000,27.133,-272.21,0.7555,30.0,10.0,89.86089976429649
pulaski_30_10,56.5,30m,10120000,92.737,304.31,0.8647,30.0,10.0,89.86089976429649
pulaski_30_10,56.5,20m,14050000,794.18,1676.9,0.9178000000000001,30.0,10.0,89.86089976429649
pulaski_30_10,56.5,17m,18080000,1248.5,-2203.1,0.929,30.0,10.0,89.86089976429649
pulaski_30_10,56.5,15m,21050000,235.16,-892.59,0.9165000000000001,30.0,10.0,89.86089976429649
pulaski_30_10,56.5,12m,24910000,113.76,-188.22,0.8826999999999999,30.0,10.0,89.86089976429649
pulaski_30_10,56.5,10m,28050000,157.02,313.2,0.8714,30.0,10.0,89.86089976429649
pulaski_30_10,57.0,40m,7050000,28.056,-259.28,0.7598,30.0,10.0,90.8641427011663
pulaski_30_10,57.0,30m,10120000,97.327,324.01,0.8673000000000001,30.0,10.0,90.8641427011663
pulaski_30_10,57.0,20m,14050000,885.13,1754.6,0.9190999999999999,30.0,10.0,90.8641427011663
pulaski_30_10,57.0,17m,18080000,1100.8,-2087.5,0.929,30.0,10.0,90.8641427011663
pulaski_30_10,57.0,15m,21050000,221.59,-846.19,0.915,30.0,10.0,90.8641427011663
pulaski_30_10,57.0,12m,24910000,113.51,-154.79,0.8804000000000001,30.0,10.0,90.8641427011663
pulaski_30_10,57.0,10m,28050000,168.65,363.21,0.8718,30.0,10.0,90.8641427011663
pulaski_30_10,57.5,40m,7050000,28.995,-246.45,0.7637999999999999,30.0,10.0,91.84158030422495
pulaski_30_10,57.5,30m,10120000,102.11,343.92,0.8698,30.0,10.0,91.84158030422495
pulaski_30_10,57.5,20m,14050000,988.67,1833.8,0.9203,30.0,10.0,91.84158030422495
pulaski_30_10,57.5,17m,18080000,976.94,-1978.2,0.9288,30.0,10.0,91.84158030422495
pulaski_30_10,57.5,15m,21050000,209.26,-801.87,0.9133,30.0,10.0,91.84158030422495
pulaski_30_10,57.5,12m,24910000,113.71,-121.21,0.8782,30.0,10.0,91.84158030422495
pulaski_30_10,57.5,10m,28050000,182.5,415.99,0.8725,30.0,10.0,91.84158030422495
pulaski_30_10,58.0,40m,7050000,29.952,-233.7,0.7676999999999999,30.0,10.0,92.79436205459275
pulaski_30_10,58.0,30m,10120000,107.1,364.06,0.8721,30.0,10.0,92.79436205459275
pulaski_30_10,58.0,20m,14050000,1106.8,1913.7,0.9214,30.0,10.0,92.79436205459275
pulaski_30_10,58.0,17m,18080000,872.22,-1875.5,0.9286,30.0,10.0,92.79436205459275
pulaski_30_10,58.0,15m,21050000,198.02,-759.43,0.9114,30.0,10.0,92.79436205459275
pulaski_30_10,58.0,12m,24910000,114.41,-87.386,0.8761,30.0,10.0,92.79436205459275
pulaski_30_10,58.0,10m,28050000,199.02,471.92,0.8734999999999999,30.0,10.0,92.79436205459275
pulaski_30_10,58.5,40m,7050000,30.927,-221.03,0.7714,30.0,10.0,93.72356054119413
pulaski_30_10,58.5,30m,10120000,112.3,384.43,0.8744,30.0,10.0,93.72356054119413
pulaski_30_10,58.5,20m,14050000,1242.0,1992.9,0.9224,30.0,10.0,93.72356054119413
pulaski_30_10,58.5,17m,18080000,782.99,-1779.4,0.9281999999999999,30.0,10.0,93.72356054119413
pulaski_30_10,58.5,15m,21050000,187.78,-718.65,0.9094,30.0,10.0,93.72356054119413
pulaski_30_10,58.5,12m,24910000,115.62,-53.214,0.8742,30.0,10.0,93.72356054119413
pulaski_30_10,58.5,10m,28050000,218.76,531.42,0.8748,30.0,10.0,93.72356054119413
pulaski_30_10,59.0,40m,7050000,31.92,-208.44,0.775,30.0,10.0,94.6301784509914
pulaski_30_10,59.0,30m,10120000,117.73,405.07,0.8765000000000001,30.0,10.0,94.6301784509914
pulaski_30_10,59.0,20m,14050000,1396.6,2069.4,0.9234,30.0,10.0,94.6301784509914
pulaski_30_10,59.0,17m,18080000,706.4,-1689.6,0.9278,30.0,10.0,94.6301784509914
pulaski_30_10,59.0,15m,21050000,178.44,-679.37,0.9073,30.0,10.0,94.6301784509914
pulaski_30_10,59.0,12m,24910000,117.41,-18.6,0.8725,30.0,10.0,94.6301784509914
pulaski_30_10,59.0,10m,28050000,242.41,594.98,0.8763,30.0,10.0,94.6301784509914
pulaski_30_10,59.5,40m,7050000,32.931,-195.93,0.7784,30.0,10.0,95.5151547560791
pulaski_30_10,59.5,30m,10120000,123.41,425.98,0.8785,30.0,10.0,95.5151547560791
pulaski_30_10,59.5,20m,14050000,1573.8,2140.4,0.9243000000000001,30.0,10.0,95.5151547560791
pulaski_30_10,59.5,17m,18080000,640.2,-1605.6,0.9272,30.0,10.0,95.5151547560791
pulaski_30_10,59.5,15m,21050000,169.9,-641.43,0.905,30.0,10.0,95.5151547560791
pulaski_30_10,59.5,12m,24910000,119.81,16.56,0.8711,30.0,10.0,95.5151547560791
pulaski_30_10,59.5,10m,28050000,270.88,663.12,0.878,30.0,10.0,95.5151547560791
pulaski_30_10,60.0,40m,7050000,33.962,-183.48,0.7817000000000001,30.0,10.0,96.37937020844281
pulaski_30_10,60.0,30m,10120000,129.34,447.18,0.8804000000000001,30.0,10.0,96.37937020844281
pulaski_30_10,60.0,20m,14050000,1776.2,2201.8,0.9251,30.0,10.0,96.37937020844281
pulaski_30_10,60.0,17m,18080000,582.62,-1527.1,0.9265000000000001,30.0,10.0,96.37937020844281
pulaski_30_10,60.0,15m,21050000,162.1,-604.67,0.9026000000000001,30.0,10.0,96.37937020844281
pulaski_30_10,60.0,12m,24910000,122.89,52.374,0.8698999999999999,30.0,10.0,96.37937020844281
pulaski_30_10,60.0,10m,28050000,305.31,736.43,0.8798999999999999,30.0,10.0,96.37937020844281
pulaski_30_10,60.5,40m,7050000,35.012,-171.1,0.7848,30.0,10.0,97.22365223547246
pulaski_30_10,60.5,30m,10120000,135.54,468.7,0.8822,30.0,10.0,97.22365223547246
pulaski_30_10,60.5,20m,14050000,2006.9,2248.1,0.9258,30.0,10.0,97.22365223547246
pulaski_30_10,60.5,17m,18080000,532.23,-1453.5,0.9257,30.0,10.0,97.22365223547246
pulaski_30_10,60.5,15m,21050000,154.95,-568.99,0.9,30.0,10.0,97.22365223547246
pulaski_30_10,60.5,12m,24910000,126.7,88.952,0.8690000000000001,30.0,10.0,97.22365223547246
pulaski_30_10,60.5,10m,28050000,347.19,815.52,0.882,30.0,10.0,97.22365223547246
pulaski_30_10,61.0,40m,7050000,36.082,-158.77,0.7878000000000001,30.0,10.0,98.0487793148091
pulaski_30_10,61.0,30m,10120000,142.04,490.55,0.884,30.0,10.0,98.0487793148091
pulaski_30_10,61.0,20m,14050000,2267.7,2271.8,0.9264,30.0,10.0,98.0487793148091
pulaski_30_10,61.0,17m,18080000,487.89,-1384.4,0.9248000000000001,30.0,10.0,98.0487793148091
pulaski_30_10,61.0,15m,21050000,148.4,-534.27,0.8972,30.0,10.0,98.0487793148091
pulaski_30_10,61.0,12m,24910000,131.33,126.42,0.8684999999999999,30.0,10.0,98.0487793148091
pulaski_30_10,61.0,10m,28050000,398.5,901.03,0.8841,30.0,10.0,98.0487793148091
pulaski_30_10,61.5,40m,7050000,37.173,-146.5,0.7907,30.0,10.0,98.85548489514538
pulaski_30_10,61.5,30m,10120000,148.85,512.76,0.8856999999999999,30.0,10.0,98.85548489514538
pulaski_30_10,61.5,20m,14050000,2559.4,2263.3,0.927,30.0,10.0,98.85548489514538
pulaski_30_10,61.5,17m,18080000,448.68,-1319.4,0.9238,30.0,10.0,98.85548489514538
pulaski_30_10,61.5,15m,21050000,142.28,-500.46,0.8943000000000001,30.0,10.0,98.85548489514538
pulaski_30_10,61.5,12m,24910000,136.87,164.91,0.8682,30.0,10.0,98.85548489514538
pulaski_30_10,61.5,10m,28050000,461.82,993.52,0.8862000000000001,30.0,10.0,98.85548489514538
pulaski_30_10,62.0,40m,7050000,38.286,-134.29,0.7935,30.0,10.0,99.64446091970422
pulaski_30_10,62.0,30m,10120000,155.98,535.34,0.8872,30.0,10.0,99.64446091970422
pulaski_30_10,62.0,20m,14050000,2879.9,2210.7,0.9276000000000001,30.0,10.0,99.64446091970422
pulaski_30_10,62.0,17m,18080000,413.85,-1258.1,0.9227,30.0,10.0,99.64446091970422
pulaski_30_10,62.0,15m,21050000,136.96,-467.28,0.8914,30.0,10.0,99.64446091970422
pulaski_30_10,62.0,12m,24910000,143.44,204.55,0.8682,30.0,10.0,99.64446091970422
pulaski_30_10,62.0,10m,28050000,540.62,1093.4,0.8884000000000001,30.0,10.0,99.64446091970422
pulaski_30_10,62.5,40m,7050000,39.42,-122.11,0.7962,30.0,10.0,100.41636100088553
pulaski_30_10,62.5,30m,10120000,163.47,558.31,0.8887999999999999,30.0,10.0,100.41636100088553
pulaski_30_10,62.5,20m,14050000,3223.0,2100.5,0.9279999999999999,30.0,10.0,100.41636100088553
pulaski_30_10,62.5,17m,18080000,382.77,-1200.3,0.9215000000000001,30.0,10.0,100.41636100088553
pulaski_30_10,62.5,15m,21050000,132.17,-434.76,0.8884000000000001,30.0,10.0,100.41636100088553
pulaski_30_10,62.5,12m,24910000,151.16,245.51,0.8684999999999999,30.0,10.0,100.41636100088553
pulaski_30_10,62.5,10m,28050000,639.5,1200.5,0.8905,30.0,10.0,100.41636100088553
pulaski_30_10,63.0,40m,7050000,40.577,-109.99,0.7988,30.0,10.0,101.17180328769118
pulaski_30_10,63.0,30m,10120000,171.33,581.71,0.8902,30.0,10.0,101.17180328769118
pulaski_30_10,63.0,20m,14050000,3576.4,1918.8,0.9284,30.0,10.0,101.17180328769118
pulaski_30_10,63.0,17m,18080000,354.94,-1145.5,0.9201,30.0,10.0,101.17180328769118
pulaski_30_10,63.0,15m,21050000,127.88,-402.81,0.8854000000000001,30.0,10.0,101.17180328769118
pulaski_30_10,63.0,12m,24910000,160.19,287.94,0.8691,30.0,10.0,101.17180328769118
pulaski_30_10,63.0,10m,28050000,764.71,1313.9,0.8926999999999999,30.0,10.0,101.17180328769118
pulaski_30_10,63.5,40m,7050000,41.757,-97.896,0.8012999999999999,30.0,10.0,101.91137306176527
pulaski_30_10,63.5,30m,10120000,179.59,605.54,0.8916,30.0,10.0,101.91137306176527
pulaski_30_10,63.5,20m,14050000,3920.8,1654.2,0.9288,30.0,10.0,101.91137306176527
pulaski_30_10,63.5,17m,18080000,329.92,-1093.5,0.9186,30.0,10.0,101.91137306176527
pulaski_30_10,63.5,15m,21050000,124.06,-371.36,0.8823000000000001,30.0,10.0,101.91137306176527
pulaski_30_10,63.5,12m,24910000,170.71,332.03,0.87,30.0,10.0,101.91137306176527
pulaski_30_10,63.5,10m,28050000,924.42,1430.8,0.8946999999999999,30.0,10.0,101.91137306176527
pulaski_30_10,64.0,40m,7050000,42.962,-85.841,0.8037000000000001,30.0,10.0,102.63562509302113
pulaski_30_10,64.0,30m,10120000,188.28,629.85,0.8929,30.0,10.0,102.63562509302113
pulaski_30_10,64.0,20m,14050000,4229.5,1302.1,0.9290999999999999,30.0,10.0,102.63562509302113
pulaski_30_10,64.0,17m,18080000,307.35,-1044.0,0.917,30.0,10.0,102.63562509302113
pulaski_30_10,64.0,15m,21050000,120.69,-340.33,0.8792,30.0,10.0,102.63562509302113
pulaski_30_10,64.0,12m,24910000,182.94,377.99,0.8711,30.0,10.0,102.63562509302113
pulaski_30_10,64.0,10m,28050000,1129.2,1545.2,0.8967,30.0,10.0,102.63562509302113
pulaski_30_10,64.5,40m,7050000,44.19,-73.817,0.8059999999999999,30.0,10.0,103.34508578171047
pulaski_30_10,64.5,30m,10120000,197.42,654.65,0.8942,30.0,10.0,103.34508578171047
pulaski_30_10,64.5,20m,14050000,4472.0,869.02,0.9294,30.0,10.0,103.34508578171047
pulaski_30_10,64.5,17m,18080000,286.94,-996.9,0.9153,30.0,10.0,103.34508578171047
pulaski_30_10,64.5,15m,21050000,117.78,-309.65,0.8761,30.0,10.0,103.34508578171047
pulaski_30_10,64.5,12m,24910000,197.17,426.02,0.8724,30.0,10.0,103.34508578171047
pulaski_30_10,64.5,10m,28050000,1391.7,1644.9,0.8985,30.0,10.0,103.34508578171047
pulaski_30_10,65.0,40m,7050000,45.444,-61.819,0.8083,30.0,10.0,104.04025511029603
pulaski_30_10,65.0,30m,10120000,207.06,679.97,0.8954000000000001,30.0,10.0,104.04025511029603
pulaski_30_10,65.0,20m,14050000,4619.9,375.3,0.9295,30.0,10.0,104.04025511029603
pulaski_30_10,65.0,17m,18080000,268.43,-951.85,0.9134,30.0,10.0,104.04025511029603
pulaski_30_10,65.0,15m,21050000,115.29,-279.27,0.873,30.0,10.0,104.04025511029603
pulaski_30_10,65.0,12m,24910000,213.7,476.37,0.8739,30.0,10.0,104.04025511029603
pulaski_30_10,65.0,10m,28050000,1724.8,1708.0,0.9002,30.0,10.0,104.04025511029603
reference_30_120,40.5,40m,7050000,16.475,-709.73,0.7537,30.0,19.875,120.00000000000001
reference_30_120,40.5,30m,10120000,42.323,-226.09,0.8619,30.0,19.875,120.00000000000001
reference_30_120,40.5,20m,14050000,114.28,281.95,0.9095,30.0,19.875,120.00000000000001
reference_30_120,40.5,17m,18080000,351.61,1047.3,0.9225,30.0,19.875,120.00000000000001
reference_30_120,40.5,15m,21050000,1726.0,2529.7,0.9265000000000001,30.0,19.875,120.00000000000001
reference_30_120,40.5,12m,24910000,1355.6,-2567.6,0.93,30.0,19.875,120.00000000000001
reference_30_120,40.5,10m,28050000,284.76,-1162.2,0.9238,30.0,19.875,120.00000000000001
reference_30_120,41.0,40m,7050000,16.89,-692.59,0.7558,30.0,19.75,119.99999999999999
reference_30_120,41.0,30m,10120000,43.699,-209.1,0.8633,30.0,19.75,119.99999999999999
reference_30_120,41.0,20m,14050000,119.94,306.63,0.9105,30.0,19.75,119.99999999999999
reference_30_120,41.0,17m,18080000,385.24,1110.4,0.9231999999999999,30.0,19.75,119.99999999999999
reference_30_120,41.0,15m,21050000,2108.2,2683.6,0.9266,30.0,19.75,119.99999999999999
reference_30_120,41.0,12m,24910000,1097.9,-2373.1,0.9287000000000001,30.0,19.75,119.99999999999999
reference_30_120,41.0,10m,28050000,251.24,-1081.0,0.9205,30.0,19.75,119.99999999999999
reference_30_120,41.5,40m,7050000,17.314,-675.73,0.7579,30.0,19.625,119.99999999999999
reference_30_120,41.5,30m,10120000,45.118,-192.21,0.8645999999999999,30.0,19.625,119.99999999999999
reference_30_120,41.5,20m,14050000,125.94,331.7,0.9114,30.0,19.625,119.99999999999999
reference_30_120,41.5,17m,18080000,423.37,1177.3,0.9239,30.0,19.625,119.99999999999999
reference_30_120,41.5,15m,21050000,2597.4,2796.6,0.9267,30.0,19.625,119.99999999999999
reference_30_120,41.5,12m,24910000,902.22,-2191.0,0.9273,30.0,19.625,119.99999999999999
reference_30_120,41.5,10m,28050000,223.17,-1006.0,0.9170999999999999,30.0,19.625,119.99999999999999
reference_30_120,42.0,40m,7050000,17.745,-659.14,0.7598999999999999,30.0,19.5,120.00000000000001
reference_30_120,42.0,30m,10120000,46.58,-175.42,0.8659,30.0,19.5,120.00000000000001
reference_30_120,42.0,20m,14050000,132.3,357.2,0.9124,30.0,19.5,120.00000000000001
reference_30_120,42.0,17m,18080000,466.89,1248.3,0.9246,30.0,19.5,120.00000000000001
reference_30_120,42.0,15m,21050000,3213.8,2818.8,0.9268000000000001,30.0,19.5,120.00000000000001
reference_30_120,42.0,12m,24910000,751.37,-2024.6,0.9257,30.0,19.5,120.00000000000001
reference_30_120,42.0,10m,28050000,199.49,-936.38,0.9133,30.0,19.5,120.00000000000001
reference_30_120,42.5,40m,7050000,18.184,-642.8,0.7619,30.0,19.375,119.99999999999999
reference_30_120,42.5,30m,10120000,48.089,-158.72,0.8672,30.0,19.375,119.99999999999999
reference_30_120,42.5,20m,14050000,139.05,383.15,0.9133,30.0,19.375,119.99999999999999
reference_30_120,42.5,17m,18080000,516.73,1323.7,0.9251999999999999,30.0,19.375,119.99999999999999
reference_30_120,42.5,15m,21050000,3956.7,2668.9,0.9268000000000001,30.0,19.375,119.99999999999999
reference_30_120,42.5,12m,24910000,633.39,-1874.0,0.9239,30.0,19.375,119.99999999999999
reference_30_120,42.5,10m,28050000,179.42,-871.39,0.9093000000000001,30.0,19.375,119.99999999999999
reference_30_120,43.0,40m,7050000,18.631,-626.7,0.7637999999999999,30.0,19.25,119.99999999999999
reference_30_120,43.0,30m,10120000,49.645,-142.09,0.8684999999999999,30.0,19.25,119.99999999999999
reference_30_120,43.0,20m,14050000,146.23,409.59,0.9142,30.0,19.25,119.99999999999999
reference_30_120,43.0,17m,18080000,574.12,1403.8,0.9258,30.0,19.25,119.99999999999999
reference_30_120,43.0,15m,21050000,4770.3,2238.6,0.9267,30.0,19.25,119.99999999999999
reference_30_120,43.0,12m,24910000,539.84,-1737.9,0.922,30.0,19.25,119.99999999999999
reference_30_120,43.0,10m,28050000,162.33,-810.45,0.905,30.0,19.25,119.99999999999999
reference_30_120,43.5,40m,7050000,19.087,-610.84,0.7656999999999999,30.0,19.125,120.00000000000001
reference_30_120,43.5,30m,10120000,51.25,-125.52,0.8697,30.0,19.125,120.00000000000001
reference_30_120,43.5,20m,14050000,153.87,436.58,0.915,30.0,19.125,120.00000000000001
reference_30_120,43.5,17m,18080000,640.62,1489.0,0.9262999999999999,30.0,19.125,120.00000000000001
reference_30_120,43.5,15m,21050000,5501.0,1439.5,0.9266,30.0,19.125,120.00000000000001
reference_30_120,43.5,12m,24910000,464.68,-1615.0,0.9198999999999999,30.0,19.125,120.00000000000001
reference_30_120,43.5,10m,28050000,147.74,-753.06,0.9004000000000001,30.0,19.125,120.00000000000001
reference_30_120,44.0,40m,7050000,19.551,-595.21,0.7676000000000001,30.0,19.0,119.99999999999999
reference_30_120,44.0,30m,10120000,52.907,-109.01,0.8709,30.0,19.0,119.99999999999999
reference_30_120,44.0,20m,14050000,162.0,464.14,0.9159,30.0,19.0,119.99999999999999
reference_30_120,44.0,17m,18080000,718.04,1579.6,0.9268000000000001,30.0,19.0,119.99999999999999
reference_30_120,44.0,15m,21050000,5911.3,307.74,0.9265000000000001,30.0,19.0,119.99999999999999
reference_30_120,44.0,12m,24910000,403.59,-1503.6,0.9177,30.0,19.0,119.99999999999999
reference_30_120,44.0,10m,28050000,135.26,-698.75,0.8956000000000001,30.0,19.0,119.99999999999999
reference_30_120,44.5,40m,7050000,20.024,-579.79,0.7695000000000001,30.0,18.875,119.99999999999999
reference_30_120,44.5,30m,10120000,54.617,-92.549,0.8721,30.0,18.875,119.99999999999999
reference_30_120,44.5,20m,14050000,170.69,492.32,0.9167000000000001,30.0,18.875,119.99999999999999
reference_30_120,44.5,17m,18080000,808.85,1675.5,0.9273,30.0,18.875,119.99999999999999
reference_30_120,44.5,15m,21050000,5822.1,-927.14,0.9262,30.0,18.875,119.99999999999999
reference_30_120,44.5,12m,24910000,353.42,-1402.3,0.9153,30.0,18.875,119.99999999999999
reference_30_120,44.5,10m,28050000,124.57,-647.14,0.8906000000000001,30.0,18.875,119.99999999999999
reference_30_120,45.0,40m,7050000,20.506,-564.59,0.7713,30.0,18.75,120.00000000000001
reference_30_120,45.0,30m,10120000,56.383,-76.118,0.8733,30.0,18.75,120.00000000000001
reference_30_120,45.0,20m,14050000,179.96,521.17,0.9175,30.0,18.75,120.00000000000001
reference_30_120,45.0,17m,18080000,915.92,1776.6,0.9278,30.0,18.75,120.00000000000001
reference_30_120,45.0,15m,21050000,5275.2,-1961.8,0.9259000000000001,30.0,18.75,120.00000000000001
reference_30_120,45.0,12m,24910000,311.82,-1309.8,0.9127,30.0,18.75,120.00000000000001
reference_30_120,45.0,10m,28050000,115.42,-597.88,0.8855,30.0,18.75,120.00000000000001
reference_30_120,45.5,40m,7050000,20.997,-549.58,0.7731,30.0,18.625,119.99999999999999
reference_30_120,45.5,30m,10120000,58.208,-59.713,0.8744,30.0,18.625,119.99999999999999
reference_30_120,45.5,20m,14050000,189.88,550.75,0.9183,30.0,18.625,119.99999999999999
reference_30_120,45.5,17m,18080000,1042.8,1882.4,0.9281999999999999,30.0,18.625,119.99999999999999
reference_30_120,45.5,15m,21050000,4492.1,-2630.3,0.9256,30.0,18.625,119.99999999999999
reference_30_120,45.5,12m,24910000,277.03,-1224.9,0.91,30.0,18.625,119.99999999999999
reference_30_120,45.5,10m,28050000,107.63,-550.67,0.8802,30.0,18.625,119.99999999999999
reference_30_120,46.0,40m,7050000,21.498,-534.76,0.7748999999999999,30.0,18.5,119.99999999999999
reference_30_120,46.0,30m,10120000,60.093,-43.323,0.8755,30.0,18.5,119.99999999999999
reference_30_120,46.0,20m,14050000,200.51,581.1,0.919,30.0,18.5,119.99999999999999
reference_30_120,46.0,17m,18080000,1194.4,1991.4,0.9286,30.0,18.5,119.99999999999999
reference_30_120,46.0,15m,21050000,3690.9,-2951.9,0.9251999999999999,30.0,18.5,119.99999999999999
reference_30_120,46.0,12m,24910000,247.73,-1146.6,0.907,30.0,18.5,119.99999999999999
reference_30_120,46.0,10m,28050000,101.01,-505.23,0.8748,30.0,18.5,119.99999999999999
reference_30_120,46.5,40m,7050000,22.008,-520.13,0.7766,30.0,18.375,120.00000000000001
reference_30_120,46.5,30m,10120000,62.041,-26.94,0.8765999999999999,30.0,18.375,120.00000000000001
reference_30_120,46.5,20m,14050000,211.91,612.27,0.9197,30.0,18.375,120.00000000000001
reference_30_120,46.5,17m,18080000,1376.0,2101.2,0.9289000000000001,30.0,18.375,120.00000000000001
reference_30_120,46.5,15m,21050000,2988.9,-3031.5,0.9247,30.0,18.375,120.00000000000001
reference_30_120,46.5,12m,24910000,222.9,-1074.1,0.9039,30.0,18.375,120.00000000000001
reference_30_120,46.5,10m,28050000,95.442,-461.33,0.8695,30.0,18.375,120.00000000000001
reference_30_120,47.0,40m,7050000,22.528,-505.67,0.7783,30.0,18.25,119.99999999999999
reference_30_120,47.0,30m,10120000,64.055,-10.554,0.8776999999999999,30.0,18.25,119.99999999999999
reference_30_120,47.0,20m,14050000,224.15,644.34,0.9205,30.0,18.25,119.99999999999999
reference_30_120,47.0,17m,18080000,1594.6,2207.4,0.9292,30.0,18.25,119.99999999999999
reference_30_120,47.0,15m,21050000,2417.8,-2970.6,0.9240999999999999,30.0,18.25,119.99999999999999
reference_30_120,47.0,12m,24910000,201.73,-1006.6,0.9007,30.0,18.25,119.99999999999999
reference_30_120,47.0,10m,28050000,90.819,-418.75,0.8643000000000001,30.0,18.25,119.99999999999999
reference_30_120,47.5,40m,7050000,23.058,-491.39,0.78,30.0,18.125,119.99999999999999
reference_30_120,47.5,30m,10120000,66.138,5.8443,0.8787999999999999,30.0,18.125,119.99999999999999
reference_30_120,47.5,20m,14050000,237.33,677.36,0.9211,30.0,18.125,119.99999999999999
reference_30_120,47.5,17m,18080000,1857.8,2302.8,0.9295,30.0,18.125,119.99999999999999
reference_30_120,47.5,15m,21050000,1968.3,-2838.9,0.9235,30.0,18.125,119.99999999999999
reference_30_120,47.5,12m,24910000,183.6,-943.59,0.8972,30.0,18.125,119.99999999999999
reference_30_120,47.5,10m,28050000,87.054,-377.29,0.8593000000000001,30.0,18.125,119.99999999999999
reference_30_120,48.0,40m,7050000,23.598,-477.26,0.7817000000000001,30.0,17.999999999999996,120.00000000000001
reference_30_120,48.0,30m,10120000,68.293,22.265,0.8798,30.0,17.999999999999996,120.00000000000001
reference_30_120,48.0,20m,14050000,251.53,711.4,0.9218000000000001,30.0,17.999999999999996,120.00000000000001
reference_30_120,48.0,17m,18080000,2174.3,2375.4,0.9298000000000001,30.0,17.999999999999996,120.00000000000001
reference_30_120,48.0,15m,21050000,1618.1,-2677.9,0.9228000000000001,30.0,17.999999999999996,120.00000000000001
reference_30_120,48.0,12m,24910000,168.02,-884.42,0.8936,30.0,17.999999999999996,120.00000000000001
reference_30_120,48.0,10m,28050000,84.08,-336.77,0.8547,30.0,17.999999999999996,120.00000000000001
reference_30_120,48.5,40m,7050000,24.149,-463.29,0.7833,30.0,17.874999999999996,119.99999999999999
reference_30_120,48.5,30m,10120000,70.524,38.718,0.8808,30.0,17.874999999999996,119.99999999999999
